MTR_IDENT	PT_IDENT	NX_POINT	ICAO_REGION	CRSALT_DESC	CRS_ALT1	CRS_ALT2	ENRALT_DESC	ENR_ALT1	ENR_ALT2	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	MTR_WIDTH_L	MTR_WIDTH_R	USAGE_CD	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	TURN_RAD	TURN_DIR	ADD_INFO	CYCLE_DATE
IR032	A	B	KZ	BT	00500AGL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	265.0	50.0	10.0	10.0	S	N29300000	29.500000	W084000000	-84.000000				199513
IR032	B	C	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	300.0	32.0	10.0	10.0	T	N29510000	29.850000	W083360000	-83.600000				199708
IR032	C	D	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	318.0	28.0	10.0	10.0	T	N29560000	29.933332	W083250000	-83.416667				199708
IR032	D	E	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	357.0	20.0	10.0	10.0	T	N29560000	29.933332	W083050000	-83.083333				200010
IR032	E	F	KZ	BT	03000MSL	05000MSL	BT	03000MSL	06000MSL		GNV	2	US	1	49.0	20.0	10.0	10.0	T	N29560000	29.933332	W082000000	-82.000000				200111
IR032	F	G	KZ	BT	03000MSL	06000MSL	BT	00500AGL	06000MSL		CRG	2	US	1	154.0	21.0	10.0	10.0	T	N30020000	30.033333	W081190000	-81.316666				199513
IR032	G		KZ	BT	00500AGL	06000MSL					CRG	2	US	1	123.0	31.0			X	N30050000	30.083334	W081000000	-81.000000				199513
IR033	A	B	KZ	BT	00500AGL	06000MSL	BT	03000MSL	06000MSL		CRG	2	US	1	123.0	31.0	10.0	10.0	S	N30050000	30.083334	W081000000	-81.000000				199513
IR033	B	C	KZ	BT	03000MSL	06000MSL	BT	03000MSL	05000MSL		CRG	2	US	1	154.0	21.0	10.0	10.0	T	N30020000	30.033333	W081190000	-81.316666				199513
IR033	C	D	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		GNV	2	US	1	49.0	20.0	10.0	10.0	T	N29560000	29.933332	W082000000	-82.000000				200111
IR033	D	E	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	357.0	20.0	10.0	10.0	T	N29560000	29.933332	W083050000	-83.083333				200011
IR033	E	F1	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	318.0	28.0	10.0	10.0	T	N29560000	29.933332	W083250000	-83.416667				200011
IR033	E	F2	KZ	BT	03000MSL	05000MSL	BT	03000MSL	05000MSL		CTY	2	US	1	318.0	28.0	10.0	10.0	B	N29560000	29.933332	W083250000	-83.416667			ALTERNATE EXIT TRACK E TO F2.	200508
IR033	F1	G	KZ	BT	03000MSL	05000MSL	BT	00500AGL	05000MSL		CTY	2	US	1	300.0	32.0	10.0	10.0	T	N29510000	29.850000	W083360000	-83.600000				199708
IR033	F2		KZ	BT	03000MSL	05000MSL					SZW	2	US	1	141.0	39.0			B	N30020000	30.033333	W083550000	-83.916667			ALTERNATE EXIT TRACK FROM PT E TO ADJOINING IR-015.	199708
IR033	G		KZ	BT	00500AGL	05000MSL					CTY	2	US	1	265.0	50.0			X	N29300000	29.500000	W084000000	-84.000000				200011
IR034	A	B	KZ	AS			BT	01000AGL	03000MSL		HST	3	US	1	244.0	46.0	8.0	8.0	S	N25070000	25.116667	W081070000	-81.116667				199709
IR034	B	C	KZ	BT	01000AGL	03000MSL	BT	01000AGL	03000MSL		HST	3	US	1	266.0	46.0	8.0	8.0	T	N25240000	25.400000	W081130000	-81.216667				199611
IR034	C	D	KZ	BT	01000AGL	03000MSL	BT	01000AGL	03000MSL		HST	3	US	1	291.0	56.0	8.0	8.0	T	N25460000	25.766666	W081213000	-81.358333				199709
IR034	D	E	KZ	BT	01000AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	151.0	43.0	8.0	8.0	A	N25543000	25.908333	W081213000	-81.358333				199709
IR034	E	F	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	129.0	28.0	8.0	8.0	T	N26150000	26.250000	W081213000	-81.358333				199709
IR034	F	G	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	116.0	26.0	8.0	8.0	T	N26210000	26.350000	W081200000	-81.333333				199709
IR034	G	H	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		PHK	2	US	1	232.0	15.0	8.0	8.0	T	N26374800	26.629999	W080543000	-80.908333				199511
IR034	H	I	KZ	BT	00100AGL	03000MSL	BT	00100AGL	02000MSL		PHK	2	US	1	230.0	8.0	8.0	8.0	A	N26420000	26.700001	W080480000	-80.800000				200011
IR034	I	J	KZ	BT	00100AGL	02000MSL	BT	00100AGL	02000MSL		PHK	2	US	1	314.0	16.0	8.0	8.0	T	N26580000	26.966667	W080541200	-80.903333				199709
IR034	J	K	KZ	BT	00100AGL	02000MSL	BT	00100AGL	02000MSL		PHK	2	US	1	328.0	32.0	6.0	6.0	T	N27140600	27.235001	W081003000	-81.008333				199709
IR034	K		KZ	BT	00100AGL	02000MSL					PHK	2	US	1	328.0	36.0			X	N27180000	27.299999	W081030000	-81.050000				199709
IR035	A	B	KZ	AS			BT	00300AGL	04000MSL		CRE	2	US	1	77.0	22.0	5.0	5.0	S	N33550000	33.916668	W078180000	-78.300000				200010
IR035	B	C	KZ	BT	00300AGL	04000MSL	BT	00300AGL	04000MSL		CRE	2	US	1	35.0	45.0	5.0	5.0	C	N34270000	34.450001	W078150000	-78.250000				199511
IR035	C	D	KZ	BT	00300AGL	04000MSL	BT	00300AGL	03000MSL		FLO	2	US	1	72.0	37.0	5.0	5.0	A	N34270000	34.450001	W078580000	-78.966667				199511
IR035	D	E	KZ	BT	00300AGL	03000MSL	BT	00300AGL	03000MSL		FLO	2	US	1	138.0	24.0	5.0	5.0	A	N33570000	33.950001	W079190000	-79.316666				199511
IR035	E	F	KZ	BT	00300AGL	03000MSL	BT	00300AGL	03000MSL		FLO	2	US	1	234.0	25.0	5.0	3.0	C	N33580000	33.966667	W080030000	-80.050000				200010
IR035	F	G	KZ	BT	00300AGL	03000MSL	BT	00300AGL	03000MSL		VAN	2	US	1	332.0	9.0	5.0	5.0	B	N33360000	33.600000	W080330000	-80.550000				199708
IR035	G		KZ	BT	00300AGL	03000MSL					CAE	2	US	1	184.0	15.0			X	N33360000	33.600000	W081040000	-81.066666				199708
IR036	A	B	KZ	AS			BT	00300AGL	03000MSL		CAE	2	US	1	184.0	15.0	5.0	5.0	S	N33360000	33.600000	W081040000	-81.066666				199708
IR036	B	C	KZ	BT	00300AGL	03000MSL	BT	00300AGL	03000MSL		CAE	2	US	1	212.0	17.0	5.0	5.0	T	N33370000	33.616667	W081130000	-81.216667				199708
IR036	C	D	KZ	BT	00300AGL	03000MSL	BT	00300AGL	04000MSL		CAE	2	US	1	194.0	38.0	5.0	5.0	T	N33140000	33.233334	W081130000	-81.216667				199511
IR036	D	E	KZ	BT	00300AGL	04000MSL	BT	00300AGL	04000MSL		VAN	2	US	1	192.0	26.0	5.0	5.0	C	N33030000	33.049999	W080300000	-80.500000				199511
IR036	E	F	KZ	BT	00300AGL	04000MSL	BT	00300AGL	04000MSL		VAN	2	US	1	81.0	26.0	5.0	5.0	A	N33350000	33.583332	W079570000	-79.950000				199708
IR036	F	G	KZ	BT	00300AGL	04000MSL	BT	00300AGL	03000MSL		VAN	2	US	1	36.0	25.0	5.0	3.0	A	N33500000	33.833332	W080120000	-80.200000				199708
IR036	G	H	KZ	BT	00300AGL	03000MSL	BT	00300AGL	03000MSL		VAN	2	US	1	332.0	9.0	5.0	5.0	A	N33360000	33.600000	W080330000	-80.550000				199708
IR036	H		KZ	BT	00300AGL	03000MSL					CAE	2	US	1	184.0	15.0			X	N33360000	33.600000	W081040000	-81.066666				199708
IR037	A	B	KZ	AT	06000MSL		AT	06000MSL			SJI	2	US	1	99.0	2.0	5.0	5.0	S	N30430000	30.716667	W088190000	-88.316666			or as assigned	200009
IR037	B	C	KZ	AT	06000MSL		AT	06000MSL			GPT	4	US	1	27.0	33.0	5.0	5.0	T	N30530000	30.883333	W088460000	-88.766667			or as assigned	200010
IR037	C	D	KZ	AT	06000MSL		AT	06000MSL			LBY	2	US	1	107.0	43.0	4.0	5.0	T	N31090000	31.150000	W088340000	-88.566666			or as assigned	200009
IR037	D	E	KZ	AT	06000MSL		AT	06000MSL			LBY	2	US	1	25.0	17.0	5.0	5.0	T	N31400000	31.666666	W089100000	-89.166667			or as assigned	200009
IR037	E	F	KZ	AT	06000MSL		AT	06000MSL			PCU	4	US	1	353.0	26.0	5.0	5.0	T	N31000000	31.000000	W089450000	-89.750000			or as assigned	200009
IR037	F	G	KZ	AT	06000MSL		AT	06000MSL			PCU	4	US	1	55.0	9.0	5.0	5.0	T	N30380000	30.633333	W089350000	-89.583333			or as assigned	200010
IR037	G	H	KZ	AT	06000MSL		AT	06000MSL		Y	GPT	4	US	1			5.0	5.0	T	N30242461	30.406836	W089043644	-89.076789			or as assigned	200009
IR037	H		KZ	AT	06000MSL						GPT	4	US	1	68.0	22.0			X	N30320000	30.533333	W088410000	-88.683334			or as assigned	200009
IR038	A	B	KZ	AS			AS				BFM	2	US	1	214.0	16.0	10.0	10.0	S	N30240000	30.400000	W088150000	-88.250000			80 MSL-100 MSL	200009
IR038	B	C	KZ	AS			AS			Y	GPT	4	US	1			10.0	10.0	T	N30242461	30.406836	W089043644	-89.076789			80 MSL-100 MSL	200009
IR038	C	D	KZ	AS			AS				LEV	2	US	1	109.0	39.0	10.0	10.0	T	N28540000	28.900000	W089260000	-89.433334			80 MSL-100 MSL	200009
IR038	D	E	KZ	AS			AS				LEV	2	US	1	253.0	28.0	10.0	10.0	T	N29050000	29.083334	W090380000	-90.633333			80 MSL-100 MSL	200009
IR038	E	F	KZ	AS			AS				LEV	2	US	1	109.0	39.0	10.0	10.0	T	N28540000	28.900000	W089260000	-89.433334			80 MSL-100 MSL	200009
IR038	F	G	KZ	AS			AS			Y	GPT	4	US	1			10.0	10.0	T	N30242461	30.406836	W089043644	-89.076789			80 MSL-100 MSL	200009
IR038	G		KZ	AS							BFM	2	US	1	214.0	16.0			X	N30240000	30.400000	W088150000	-88.250000			80 MSL-100 MSL	200009
IR040	A	B	KZ	AT	05000MSL		AT	05000MSL			SJI	2	US	1	169.0	22.0	5.0	5.0	S	N30220000	30.366667	W088190000	-88.316666			or as assigned	200009
IR040	B	C	KZ	AT	05000MSL		AT	05000MSL			SJI	2	US	1	99.0	2.0	5.0	5.0	T	N30430000	30.716667	W088190000	-88.316666			or as assigned	200009
IR040	C	D	KZ	AT	05000MSL		AT	05000MSL			GCV	2	US	1	84.0	13.0	5.0	5.0	T	N31060000	31.100000	W088140000	-88.233333			or as assigned	200009
IR040	D	E	KZ	AT	05000MSL		AT	05000MSL			LBY	2	US	1	61.0	39.0	5.0	5.0	T	N31410000	31.683332	W088380000	-88.633333			or as assigned	200009
IR040	E	F	KZ	AT	05000MSL		AT	05000MSL			LBY	2	US	1	25.0	17.0	5.0	5.0	T	N31400000	31.666666	W089100000	-89.166667			or as assigned	200009
IR040	F	G	KZ	AT	05000MSL		AT	05000MSL			LBY	2	US	1	96.0	21.0	5.0	5.0	T	N31210000	31.350000	W088560000	-88.933334			or as assigned	200009
IR040	G	H	KZ	AT	05000MSL		AT	05000MSL			LBY	2	US	1	107.0	43.0	5.0	5.0	T	N31090000	31.150000	W088340000	-88.566666			or as assigned	200009
IR040	H		KZ	AT	05000MSL						GPT	4	US	1	27.0	33.0			X	N30530000	30.883333	W088460000	-88.766667			or as assigned	200010
IR044	A	B	KZ	AT	03000MSL		BT	02400MSL	06000MSL		NMM	3	US	1	274.0	31.0	4.0	4.0	S	N32370000	32.616667	W089090000	-89.150000			or as assigned	200101
IR044	B	C	KZ	BT	02400MSL	06000MSL	BT	02400MSL	07000MSL		NMM	3	US	1	288.0	32.0	4.0	4.0	T	N32450000	32.750000	W089090000	-89.150000			or as assigned	200101
IR044	C	D	KZ	BT	02400MSL	07000MSL	BT	02400MSL	07000MSL		NMM	3	US	1	288.0	42.0	4.0	4.0	T	N32480000	32.799999	W089200000	-89.333333				200010
IR044	D	E	KZ	BT	02400MSL	07000MSL	BT	02200MSL	07000MSL		JAN	2	US	1	55.0	21.0	4.0	4.0	T	N32410000	32.683334	W089480000	-89.800000				200010
IR044	E	F	KZ	BT	02200MSL	07000MSL	BT	02200MSL	07000MSL		JAN	2	US	1	31.0	24.0	4.0	4.0	T	N32500000	32.833332	W089530000	-89.883333				199708
IR044	F	G	KZ	BT	02200MSL	07000MSL	BT	02200MSL	07000MSL		JAN	2	US	1	14.0	26.0	4.0	4.0	T	N32550000	32.916668	W090000000	-90.000000				199601
IR044	G	H	KZ	BT	02200MSL	07000MSL	BT	02200MSL	07000MSL		SQS	2	US	1	102.0	26.0	4.0	4.0	T	N33210000	33.350000	W089470000	-89.783333				199708
IR044	H	I	KZ	BT	02200MSL	07000MSL	BT	02200MSL	07000MSL		SQS	2	US	1	106.0	33.0	4.0	4.0	T	N33170000	33.283333	W089400000	-89.666667				199708
IR044	I	J	KZ	BT	02200MSL	07000MSL	BT	02800MSL	07000MSL		SQS	2	US	1	122.0	42.0	4.0	4.0	T	N33040000	33.066666	W089360000	-89.600000				200011
IR044	J	K	KZ	BT	02800MSL	07000MSL	BT	02800MSL	07000MSL		IGB	2	US	1	249.0	35.0	4.0	4.0	T	N33190000	33.316666	W089110000	-89.183334				199601
IR044	K	L	KZ	BT	02800MSL	07000MSL	BT	02800MSL	05000MSL		NMM	3	US	1	322.0	43.0	4.0	4.0	B	N33090000	33.150000	W089040000	-89.066666				200101
IR044	L		KZ	BT	02800MSL	05000MSL					NMM	3	US	1	339.0	33.0			X	N33060000	33.100000	W088460000	-88.766667				199708
IR046	A	B	KZ	AT	03000MSL		AT	03000MSL			PIE	2	US	1	291.0	39.0	4.0	4.0	S	N28090000	28.150000	W083221800	-83.371666			or as assigned	200009
IR046	B	C	KZ	AT	03000MSL		AT	03000MSL			PIE	2	US	1	281.0	25.0	4.0	4.0	A	N27592400	27.990000	W083082400	-83.139999			or as assigned	200009
IR046	C	D	KZ	AT	03000MSL		BT	00500AGL	03000MSL		PIE	2	US	1	332.0	20.0	8.0	5.0	A	N28120000	28.200001	W082510000	-82.850000			or as assigned	200009
IR046	D	E	KZ	BT	00500AGL	03000MSL	BT	01000AGL	03000MSL		OCF	2	US	1	214.0	40.0	5.0	5.0	T	N28373000	28.625000	W082383000	-82.641667				199709
IR046	E	F	KZ	BT	01000AGL	03000MSL	BT	00500AGL	03000MSL		OCF	2	US	1	162.0	26.0	5.0	5.0	A	N28453000	28.758333	W082043000	-82.075000				199709
IR046	F	G	KZ	BT	00500AGL	03000MSL	BT	01000AGL	03000MSL		OCF	2	US	1	160.0	52.0	5.0	5.0	T	N28213000	28.358334	W081533000	-81.891667				199709
IR046	G	H	KZ	BT	01000AGL	03000MSL	BT	01000AGL	03000MSL		OCF	2	US	1	160.0	60.0	5.0	5.0	T	N28140000	28.233334	W081503000	-81.841667				199511
IR046	H	I	KZ	BT	01000AGL	03000MSL	BT	01000AGL	04000MSL		ORL	2	US	1	185.0	32.0	5.0	5.0	T	N28010000	28.016666	W081231200	-81.386667				199709
IR046	I	J	KZ	BT	01000AGL	04000MSL	BT	01000AGL	05000MSL		ORL	2	US	1	182.0	32.0	6.0	4.0	T	N28000000	28.000000	W081213000	-81.358333				199709
IR046	J		KZ	BT	01000AGL	05000MSL					ORL	2	US	1	181.0	46.0			X	N27460000	27.766666	W081210000	-81.350000				199708
IR047	A	B	KZ	AS			AS				LAL	2	US	1	261.0	14.0	3.5	3.5	S	N27571200	27.953333	W082163000	-82.275000				200011
IR047	B	C	KZ	AS			AS			Y	LAL	2	US	1			3.5	3.5	A	N27591025	27.986181	W082004999	-82.013886				200011
IR047	C	D	KZ	AS			AS				LAL	2	US	1	82.0	36.0	3.5	3.5	T	N28033000	28.058332	W081210000	-81.350000				200011
IR047	D	E	KZ	AS			AS				ORL	2	US	1	181.0	32.0	6.0	4.0	T	N28000000	28.000000	W081210000	-81.350000				200011
IR047	E		KZ	AS							ORL	2	US	1	181.0	46.0			X	N27460000	27.766666	W081210000	-81.350000				200011
IR048	A	B	KZ	BT	04000MSL	06000MSL	BT	04000MSL	06000MSL		MCF	3	US	1	101.0	61.0	6.0	6.0	S	N27383000	27.641667	W081240000	-81.400000				200204
IR048	B	C	KZ	BT	04000MSL	06000MSL	AT	05000MSL			MCF	3	US	1	104.0	49.0	5.0	5.0	C	N27383000	27.641666	W081380000	-81.633333				199708
IR048	C		KZ	AT	05000MSL						MCF	3	US	1	110.0	30.0			X	N27404800	27.680000	W081591800	-81.988333			or as assigned	200010
IR049	A	B	KZ	AS			BT	00500AGL	03000MSL		MCF	3	US	1	159.0	23.0	8.0	3.0	S	N27300000	27.500000	W082220000	-82.366667				200010
IR049	B	C	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	314.0	46.0	5.0	5.0	A	N27214200	27.361666	W082000000	-82.000000				199511
IR049	C	D	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	319.0	37.0	5.0	5.0	T	N27180000	27.299999	W081500000	-81.833333				200010
IR049	D	E	KZ	BT	00500AGL	03000MSL	BT	00500AGL	06000MSL		LBV	2	US	1	327.0	26.0	6.0	6.0	T	N27113000	27.191668	W081390000	-81.650000				200010
IR049	E	F	KZ	BT	00500AGL	06000MSL	BT	00500AGL	05000MSL		PHK	2	US	1	325.0	28.0	3.5	7.0	T	N27100000	27.166666	W080591800	-80.988333			Cross 81 deg W at or below 50 MSL	200010
IR049	F		KZ	BT	00500AGL	05000MSL					PHK	2	US	1	329.0	37.0			X	N27184800	27.313334	W081030000	-81.050000			SEE REMARKS FOR ADDITIONAL ALTITUDE DATA ASSOCIATED WITH POINT F.	200011
IR050	A	B	KZ	AS			BT	00500AGL	03000MSL		MCF	3	US	1	159.0	23.0	8.0	3.0	S	N27300000	27.500000	W082220000	-82.366667				200010
IR050	B	C	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	314.0	46.0	5.0	5.0	A	N27214200	27.361666	W082000000	-82.000000				199511
IR050	C	D	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	319.0	37.0	5.0	5.0	T	N27180000	27.299999	W081500000	-81.833333				200010
IR050	D	E	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	16.0	5.0	5.0	5.0	T	N26540000	26.900000	W081220000	-81.366667				200010
IR050	E	F	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		PHK	2	US	1	318.0	19.0	3.5	7.0	T	N27011800	27.021667	W080554200	-80.928333				200010
IR050	F	G	KZ	BT	00500AGL	03000MSL	BT	00500AGL	05000MSL		PHK	2	US	1	325.0	28.0	3.5	7.0	T	N27100000	27.166666	W080591800	-80.988333				200010
IR050	G		KZ	BT	00500AGL	05000MSL					PHK	2	US	1	329.0	37.0			X	N27184800	27.313334	W081030000	-81.050000			SEE REMARKS FOR MORE ALTITUDE DATA INFORMATION.	200010
IR051	A	B	KZ	AS			BT	00500AGL	03000MSL		MCF	3	US	1	159.0	23.0	8.0	3.0	S	N27300000	27.500000	W082220000	-82.366667				200010
IR051	B	C	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	314.0	46.0	5.0	5.0	A	N27214200	27.361666	W082000000	-82.000000				199511
IR051	C	D	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		LBV	2	US	1	319.0	37.0	5.0	5.0	T	N27180000	27.299999	W081500000	-81.833333				200010
IR051	D	E	KZ	BT	00500AGL	03000MSL	AT	03000MSL			LBV	2	US	1	16.0	5.0	5.0	5.0	T	N26540000	26.900000	W081220000	-81.366667				200010
IR051	E	F	KZ	AT	03000MSL		AT	03000MSL			PHK	2	US	1	295.0	26.0	5.0	5.0	T	N26580000	26.966667	W081080000	-81.133333				199708
IR051	F	G	KZ	AT	03000MSL		BT	00500AGL	03000MSL		PHK	2	US	1	13.0	24.0	4.0	4.0	A	N27104200	27.178333	W080353000	-80.591667				199511
IR051	G	H	KZ	BT	00500AGL	03000MSL	BT	00500AGL	02000MSL		VRB	2	US	1	206.0	24.0	4.0	4.0	T	N27183000	27.308332	W080393000	-80.658333				199607
IR051	H	I	KZ	BT	00500AGL	02000MSL	BT	00500AGL	02000MSL		VRB	2	US	1	237.0	18.0	3.0	3.0	T	N27300000	27.500000	W080450000	-80.750000				199607
IR051	I	J	KZ	BT	00500AGL	02000MSL	BT	00500AGL	02000MSL		VRB	2	US	1	281.0	20.0	3.0	3.0	T	N27430000	27.716667	W080512400	-80.856667				199611
IR051	J	K	KZ	BT	00500AGL	02000MSL	BT	00500AGL	02000MSL		VRB	2	US	1	297.0	25.0	6.0	4.0	T	N27503000	27.841667	W080550000	-80.916667				199708
IR051	K	L	KZ	BT	00500AGL	02000MSL	BT	00500AGL	05000MSL		ORL	2	US	1	169.0	29.0	3.0	3.0	T	N28040000	28.066668	W081140000	-81.233333				199708
IR051	L	M	KZ	BT	00500AGL	05000MSL	BT	00500AGL	05000MSL		ORL	2	US	1	181.0	32.0	6.0	4.0	T	N28000000	28.000000	W081210000	-81.350000				199708
IR051	M		KZ	BT	00500AGL	05000MSL					ORL	2	US	1	181.0	46.0			X	N27460000	27.766666	W081210000	-81.350000			(Excluding R-2901) Enter Avon N MOA if clnc into R-2901 not received prior to L.	200011
IR053	A	B	KZ	AS			BT	00500AGL	03000MSL		HST	3	US	1	153.0	18.0	5.0	5.0	S	N25140000	25.233334	W080130000	-80.216667				200009
IR053	B	C	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		HST	3	US	1	202.0	40.0	5.0	5.0	A	N24510000	24.850000	W080370000	-80.616667				200010
IR053	C	D	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		HST	3	US	1	209.0	50.0	2.0	2.0	T	N24440000	24.733334	W080470000	-80.783333				199511
IR053	D	E	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		EYW	2	US	1	84.0	38.0	2.0	2.0	T	N24380000	24.633333	W081070000	-81.116667				200010
IR053	E	F	KZ	BT	00500AGL	03000MSL	AT	02500MSL			EYW	2	US	1	218.0	27.0	5.0	5.0	T	N24140000	24.233334	W082070000	-82.116667				200011
IR053	F		KZ	AT	02500MSL						EYW	2	US	1	249.0	23.0			X	N24270000	24.450001	W082120000	-82.200000				199708
IR055	A	B	KZ	BT	01500AGL	02000MSL	BT	00100AGL	04000MSL		PHK	2	US	1	329.0	40.0	4.0	4.0	S	N27211800	27.355000	W081043000	-81.075000				199709
IR055	B	C	KZ	BT	00100AGL	04000MSL	BT	00100AGL	04000MSL		PHK	2	US	1	318.0	34.0	8.0	8.0	T	N27121800	27.205000	W081064200	-81.111667				199709
IR055	C	D	KZ	BT	00100AGL	04000MSL	BT	00100AGL	04000MSL		PHK	2	US	1	271.0	28.0	8.0	8.0	T	N26471200	26.786667	W081130000	-81.216667				199511
IR055	D	E	KZ	BT	00100AGL	04000MSL	BT	00100AGL	04000MSL		RSW	2	US	1	116.0	26.0	8.0	8.0	B	N26210000	26.350000	W081200000	-81.333333				199709
IR055	E	F	KZ	BT	00100AGL	04000MSL	BT	00100AGL	04000MSL		RSW	2	US	1	129.0	28.0	8.0	8.0	T	N26150000	26.250000	W081213000	-81.358333				199709
IR055	F	G	KZ	BT	00100AGL	04000MSL	BT	01000AGL	04000MSL		HST	3	US	1	299.0	59.0	8.0	8.0	T	N25543000	25.908333	W081213000	-81.358333				199709
IR055	G	H	KZ	BT	01000AGL	04000MSL	BT	01000AGL	04000MSL		HST	3	US	1	291.0	56.0	8.0	8.0	T	N25460000	25.766666	W081213000	-81.358333				199709
IR055	H	I	KZ	BT	01000AGL	04000MSL	BT	01000AGL	04000MSL		HST	3	US	1	266.0	46.0	8.0	8.0	B	N25240000	25.400000	W081130000	-81.216667				199611
IR055	I		KZ	BT	01000AGL	04000MSL					HST	3	US	1	244.0	46.0			X	N25070000	25.116667	W081070000	-81.116667				199709
IR056	A	B	KZ	AS			BT	01000AGL	03000MSL		HST	3	US	1	244.0	46.0	8.0	8.0	S	N25070000	25.116667	W081070000	-81.116667				199709
IR056	B	C	KZ	BT	01000AGL	03000MSL	BT	01000AGL	03000MSL		HST	3	US	1	266.0	46.0	8.0	8.0	T	N25240000	25.400000	W081130000	-81.216667				199611
IR056	C	D	KZ	BT	01000AGL	03000MSL	BT	01000AGL	03000MSL		HST	3	US	1	291.0	56.0	8.0	8.0	T	N25460000	25.766666	W081213000	-81.358333				199709
IR056	D	E	KZ	BT	01000AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	151.0	43.0	8.0	8.0	A	N25543000	25.908333	W081213000	-81.358333				199709
IR056	E	F	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	129.0	28.0	8.0	8.0	T	N26150000	26.250000	W081213000	-81.358333				199709
IR056	F	G	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		RSW	2	US	1	116.0	26.0	8.0	8.0	T	N26210000	26.350000	W081200000	-81.333333				199709
IR056	G	H	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		PHK	2	US	1	232.0	15.0	8.0	8.0	T	N26374800	26.629999	W080543000	-80.908333				199511
IR056	H	I	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		PHK	2	US	1	230.0	8.0	4.0	4.0	A	N26420000	26.700001	W080480000	-80.800000			PT H IS MANDATORY REPORTING POINT, NON-HOMESTEAD ACFT GIVE ETA IN ZULU FOR PT M.	199709
IR056	I	J	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		PHK	2	US	1	345.0	15.0	4.0	4.0	T	N27013000	27.025000	W080460000	-80.766667				199709
IR056	J	K	KZ	BT	00100AGL	03000MSL	BT	00100AGL	02000MSL		PHK	2	US	1	352.0	23.0	4.0	4.0	T	N27100000	27.166666	W080450000	-80.750000				199607
IR056	K	L	KZ	BT	00100AGL	02000MSL	BT	00100AGL	02000MSL		VRB	2	US	1	228.0	16.0	3.0	3.0	T	N27290000	27.483334	W080420000	-80.700000				199708
IR056	L	M	KZ	BT	00100AGL	02000MSL	BT	00100AGL	02000MSL		VRB	2	US	1	275.0	18.0	3.0	3.0	B	N27410000	27.683332	W080500000	-80.833333				199709
IR056	M	N	KZ	BT	00100AGL	02000MSL	BT	00100AGL	03000MSL		VRB	2	US	1	296.0	25.0	3.0	3.0	T	N27500000	27.833334	W080560000	-80.933334				199607
IR056	N	O	KZ	BT	00100AGL	03000MSL	BT	00100AGL	03000MSL		LAL	2	US	1	85.0	43.0	3.0	3.0	T	N28020000	28.033333	W081120000	-81.200000				199708
IR056	O		KZ	BT	00100AGL	03000MSL					LAL	2	US	1	86.0	39.0			X	N28010000	28.016666	W081170000	-81.283333				199511
IR057	A	B	KZ	AT	01000MSL		BT	00200AGL	01000MSL	Y	CEW	2	US	1			2.0	2.0	S	N30493427	30.826187	W086404493	-86.679146				199511
IR057	B	C	KZ	BT	00200AGL	01000MSL	BT	00200AGL	03000MSL		CEW	2	US	1	10.0	11.0	2.0	2.0	T	N31000000	31.000000	W086380000	-86.633333				199708
