ARPT_IDENT	PROC	TRM_IDENT	SEC_NBR	SEC_ALT	ICAO	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	SEC_BEAR1	SEC_BEAR2	WPT_IDENT	WPT_CTRY	SEC_MILE1	SEC_MILE2	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
AS15072	2	BONEY1 RW01/19 EAST(BONEY1)	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200408
AS15072	2	RW01S  RW01 SOUTH	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200411
AS15072	2	RW01S  RW01 SOUTH	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200411
AS15072	2	RW19S  RW19 SOUTH	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200411
AS15072	2	RW19S  RW19 SOUTH	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200411
AS15072	3	I01    RW01 ILS	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	I01    RW01 ILS	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	I19-Z  RW19 ILS Z	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200505
AS15072	3	I19-Z  RW19 ILS Z	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200505
AS15072	3	L01    RW01 LLZ	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200507
AS15072	3	L01    RW01 LLZ	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200507
AS15072	3	L19-Z  RW19 LLZ Z	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200507
AS15072	3	L19-Z  RW19 LLZ Z	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200507
AS15072	3	S01    RW01 VOR	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	S01    RW01 VOR	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	S14    RW14 VOR	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	S14    RW14 VOR	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	S19    RW19 VOR	1	2500	YBBN	BN	4	AS	1	175	310			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS15072	3	S19    RW19 VOR	2	3700	YBBN	BN	4	AS	1	310	175			00	25	S27215700	-27.365833	E153082100	153.139167	200501
AS28309	3	S14    RW14 VOR	1	3100	YBMK	MK	4	AS	1	140	350			00	25	S21102200	-21.172778	E149111400	149.187222	200507
AS28309	3	S14    RW14 VOR	2	4700	YBMK	MK	4	AS	1	350	140			00	25	S21102200	-21.172778	E149111400	149.187222	200507
AS28309	3	S32    RW32 VOR	1	3100	YBMK	MK	4	AS	1	140	350			00	25	S21102200	-21.172778	E149111400	149.187222	200507
AS28309	3	S32    RW32 VOR	2	4700	YBMK	MK	4	AS	1	350	140			00	25	S21102200	-21.172778	E149111400	149.187222	200507
AS29962	3	I28-Z  RW28 ILS-Z	1	5000	YSRI	RIC	5	AS	1	360	180			00	25	S33354895	-33.596931	E150463503	150.776397	200608
AS29962	3	I28-Z  RW28 ILS-Z	2	3300	YSRI	RIC	5	AS	1	180	360			00	25	S33354895	-33.596931	E150463503	150.776397	200608
AS29962	3	L28-Z  RW28 LLZ-Z	1	5000	YSRI	RIC	5	AS	1	360	180			00	25	S33354895	-33.596931	E150463503	150.776397	200608
AS29962	3	L28-Z  RW28 LLZ-Z	2	3300	YSRI	RIC	5	AS	1	180	360			00	25	S33354895	-33.596931	E150463503	150.776397	200608
AS29962	3	T10    TACAN RW10	1	5000	YSRI	RIC	3	AS	1	360	180			00	25	S33362662	-33.607394	E150475602	150.798894	200309
AS29962	3	T10    TACAN RW10	2	3300	YSRI	RIC	3	AS	1	180	360			00	25	S33362662	-33.607394	E150475602	150.798894	200309
AS38268	3	I07    RW07 ILS	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	I16L   RW16L ILS	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	I16R   RW16R ILS	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	I34L   RW34L ILS	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200505
AS38268	3	I34R   RW34R ILS	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	L07    RW07 LLZ	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200507
AS38268	3	L16L   RW16L LLZ	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200507
AS38268	3	L16R   RW16R LLZ	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200507
AS38268	3	L34L   RW34L LLZ	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200507
AS38268	3	L34R   RW34R LLZ	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200507
AS38268	3	S16R   RW16R VOR	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	S25    RW25 VOR	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS38268	3	S34L   RW34L VOR	1	2600	YSSY	SY	4	AS	1	000				00	25	S33563400	-33.942778	E151105100	151.180833	200501
AS42456	3	S15    RW15 VOR	1	3500	YBRK	RK	4	AS	1	000				00	25	S23225800	-23.382778	E150281800	150.471667	200501
AS42456	3	S33    RW33 VOR	1	3500	YBRK	RK	4	AS	1	000				00	25	S23225800	-23.382778	E150281800	150.471667	200501
AS43020	3	N12    RW12 NDB	1	3100	YWLM	WLM	3	AS	1	350	270			00	25	S32474940	-32.797056	E151495950	151.833194	200502
AS43020	3	N12    RW12 NDB	2	2000	YWLM	WLM	3	AS	1	270	350			00	25	S32474940	-32.797056	E151495950	151.833194	200502
AS43020	3	N30    RW30 NDB	1	3100	YWLM	WLM	5	AS	1	360	270			00	25	S32481207	-32.803353	E151494361	151.828781	200502
AS43020	3	N30    RW30 NDB	2	2000	YWLM	WLM	5	AS	1	270	360			00	25	S32481207	-32.803353	E151494361	151.828781	200502
AS43020	3	T12-B  TACAN-B RW12	1	3100	YWLM	WLM	5	AS	1	350	270			00	25	S32481207	-32.803353	E151494361	151.828781	200604
AS43020	3	T12-B  TACAN-B RW12	2	2000	YWLM	WLM	5	AS	1	270	350			00	25	S32481207	-32.803353	E151494361	151.828781	200604
AS43020	3	T12-C  TACAN-C RW12	1	2000	YWLM	WLM	5	AS	1	270	350			00	25	S32481207	-32.803353	E151494361	151.828781	200604
AS43020	3	T12-C  TACAN-C RW12	2	3100	YWLM	WLM	5	AS	1	350	270			00	25	S32481207	-32.803353	E151494361	151.828781	200604
AS43020	3	T30    TACAN RW30	1	1400	YWLM	WLM	3	AS	1	270	350			00	25	S32474940	-32.797056	E151495950	151.833194	200408
AS43020	3	T30    TACAN RW30	2	3100	YWLM	WLM	3	AS	1	350	270			00	25	S32474940	-32.797056	E151495950	151.833194	200408
AS46891	3	S11    RW11 VOR	1	2300	YESP	ESP	4	AS	1	000				00	25	S33405000	-33.680556	E121492600	121.823889	200406
AS49651	2	R0119W RW01/19 WEST	1	3600	YBTL					150	280	TL	AS	00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	R0119W RW01/19 WEST	2	5200	YBTL					280	355	TL	AS	00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	R0119W RW01/19 WEST	3	4700	YBTL					355	150	TL	AS	00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01N  RW01 NORTH	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01N  RW01 NORTH	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01N  RW01 NORTH	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01SE RW01 SOUTHEAST	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01SE RW01 SOUTHEAST	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW01SE RW01 SOUTHEAST	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW119N RW01/19 NORTH	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200404
AS49651	2	RW119N RW01/19 NORTH	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200404
AS49651	2	RW119N RW01/19 NORTH	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200404
AS49651	2	RW19   TOWNSVILLE RW19	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19   TOWNSVILLE RW19	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19   TOWNSVILLE RW19	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19N  RW19 NORTH	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19N  RW19 NORTH	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19N  RW19 NORTH	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19SE RW19 SOUTHEAST	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19SE RW19 SOUTHEAST	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	2	RW19SE RW19 SOUTHEAST	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200402
AS49651	3	I01    RW01 ILS	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200502
AS49651	3	I01    RW01 ILS	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200502
AS49651	3	I01    RW01 ILS	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200502
AS49651	3	L01    RW01 LLZ	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200602
AS49651	3	L01    RW01 LLZ	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200602
AS49651	3	L01    RW01 LLZ	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200602
AS49651	3	S19    RW19 VOR	1	3600	YBTL	TL	4	AS	1	150	280			00	25	S19144200	-19.245000	E146453000	146.758333	200501
AS49651	3	S19    RW19 VOR	2	5200	YBTL	TL	4	AS	1	280	355			00	25	S19144200	-19.245000	E146453000	146.758333	200501
AS49651	3	S19    RW19 VOR	3	4700	YBTL	TL	4	AS	1	355	150			00	25	S19144200	-19.245000	E146453000	146.758333	200501
AS50510	2	RW121  RW12 SOUTH EAST	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200208
AS50510	2	RW123  RW12 NORTH	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200208
AS50510	2	RW301  RW30 SOUTH EAST	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200208
AS50510	2	RW303  RW30 NORTH	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200208
AS50510	3	I12    RW12 ILS	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200501
AS50510	3	L12    RW12 LLZ	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200507
AS50510	3	S12    RW12 VOR	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200501
AS50510	3	S30    RW30 VOR	1	5200	YBAS	AS	4	AS	1	000				00	25	S23473440	-23.792889	E133524153	133.878203	200501
AS51890	2	HAWKY1 HAWKY 1 (RNAV)	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200507
AS51890	3	I23    RW23 ILS	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200501
AS51890	3	L23    RW23 LLZ	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200606
AS51890	3	S05    RW05 VOR	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200511
AS51890	3	S12    RW12 VOR	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200501
AS51890	3	S23    RW23 VOR	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200501
AS51890	3	S30    RW30 VOR	1	3800	YPAD	AD	4	AS	1	000				00	25	S34564901	-34.946947	E138312800	138.524444	200501
AS53590	3	N31    RW31 NDB	1	4600	YAYE	AYE	7	AS	1	000				00	25	S25102200	-25.172778	E130582900	130.974722	200501
AS54289	3	I21    RW21 ILS	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200505
AS54289	3	I24    RW24 ILS	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200505
AS54289	3	L21    RW21 LLZ	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200507
AS54289	3	L24    RW24 LLZ	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200507
AS54289	3	S03    RW03 VOR	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200501
AS54289	3	S21    RW21 VOR	1	3000	YPPH	PH	4	AS	1	000				00	25	S31564200	-31.945000	E115573300	115.959167	200501
AS64221	2	BEEFA1	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200503
AS64221	2	BEEFA1	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200503
AS64221	2	CRENA2	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200501
AS64221	2	CRENA2	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200501
AS64221	2	CWS6   COWES(CWS)6	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	CWS6   COWES(CWS)6	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	KEPPA1	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	KEPPA1	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	KII6   KING ISLAND6(NONJET)	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	KII6   KING ISLAND6(NONJET)	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	OWENS5	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	OWENS5	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	PCK2   POINT COOK(PCK)2	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	PCK2   POINT COOK(PCK)2	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	SBG8   STRATHBOGIE8(NONJET)	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	SBG8   STRATHBOGIE8(NONJET)	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	2	YWE5   YARROWEE 5	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200501
AS64221	2	YWE5   YARROWEE 5	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200501
AS64221	3	D09    VORDME RW09	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	3	D09    VORDME RW09	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	3	D27-AB VORDME RW27(CAT AB)	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	D27-AB VORDME RW27(CAT AB)	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	D27-CD VORDME RW27(CAT CD)	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	D27-CD VORDME RW27(CAT CD)	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	D34    VORDME RW34	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	3	D34    VORDME RW34	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200003
AS64221	3	I16    ILS RW16	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I16    ILS RW16	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I16-D  ILS/DME RW16	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I16-D  ILS/DME RW16	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I27    ILS RW27	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I27    ILS RW27	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I27-D  ILS/DME RW27	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	I27-D  ILS/DME RW27	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200604
AS64221	3	L16    LLZ/DME RW16	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200410
AS64221	3	L16    LLZ/DME RW16	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200410
AS64221	3	L27    LLZ/DME RW27	1	4500	YMML	ML	4	AS	1	080	260			00	25	S37393600	-37.660000	E144503100	144.841944	200410
AS64221	3	L27    LLZ/DME RW27	2	3700	YMML	ML	4	AS	1	260	080			00	25	S37393600	-37.660000	E144503100	144.841944	200410
AS65049	3	I15    ILS A RW15	1	5100	YAMB	AMB	3	AS	1	360	090			00	25	S27383000	-27.641667	E152425800	152.716111	200408
AS65049	3	I15    ILS A RW15	2	3800	YAMB	AMB	3	AS	1	090	270			00	25	S27383000	-27.641667	E152425800	152.716111	200408
AS65049	3	I15    ILS A RW15	3	3400	YAMB	AMB	3	AS	1	270	360			00	25	S27383000	-27.641667	E152425800	152.716111	200408
AS65049	3	T15-A  TACAN A RW15	1	5100	YAMB	AMB	3	AS	1	360	090			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-A  TACAN A RW15	2	3800	YAMB	AMB	3	AS	1	090	270			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-A  TACAN A RW15	3	3400	YAMB	AMB	3	AS	1	270	360			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-B  TACAN B RW15	1	5100	YAMB	AMB	3	AS	1	360	090			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-B  TACAN B RW15	2	3800	YAMB	AMB	3	AS	1	090	270			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-B  TACAN B RW15	3	3400	YAMB	AMB	3	AS	1	270	360			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-C  TACAN C RW15	1	5100	YAMB	AMB	3	AS	1	360	090			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-C  TACAN C RW15	2	3800	YAMB	AMB	3	AS	1	090	270			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T15-C  TACAN C RW15	3	3400	YAMB	AMB	3	AS	1	270	360			00	25	S27383000	-27.641667	E152425800	152.716111	200604
AS65049	3	T33    TACAN RW33	1	5100	YAMB	AMB	3	AS	1	360	090			00	25	S27383000	-27.641667	E152425800	152.716111	200305
AS65049	3	T33    TACAN RW33	2	3800	YAMB	AMB	3	AS	1	090	270			00	25	S27383000	-27.641667	E152425800	152.716111	200305
AS65049	3	T33    TACAN RW33	3	3400	YAMB	AMB	3	AS	1	270	360			00	25	S27383000	-27.641667	E152425800	152.716111	200305
AS82556	2	HEWIT1	1	5500	YMHB	HB	4	AS	1	019	149			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	2	HEWIT1	2	3800	YMHB	HB	4	AS	1	149	244			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	2	HEWIT1	3	3300	YMHB	HB	4	AS	1	244	019			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	2	PECOB1	1	5500	YMHB	HB	4	AS	1	019	149			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	2	PECOB1	2	3800	YMHB	HB	4	AS	1	149	244			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	2	PECOB1	3	3300	YMHB	HB	4	AS	1	244	019			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	3	S30    RW30 VOR	1	5500	YMHB	HB	4	AS	1	019	149			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	3	S30    RW30 VOR	2	3800	YMHB	HB	4	AS	1	149	244			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82556	3	S30    RW30 VOR	3	3300	YMHB	HB	4	AS	1	244	019			00	25	S42504965	-42.847125	E147313600	147.526667	200406
AS82557	3	I26    ILS RW26	1	4500	YMEN	EN	5	AS	1	080	260			00	25	S37433600	-37.726667	E144544100	144.911389	200108
AS82557	3	I26    ILS RW26	2	3700	YMEN	EN	5	AS	1	260	080			00	25	S37433600	-37.726667	E144544100	144.911389	200108
AS82557	3	L26    LLZ RW26	1	4500	YMEN	EN	5	AS	1	080	260			00	25	S37433600	-37.726667	E144544100	144.911389	200505
AS82557	3	L26    LLZ RW26	2	3700	YMEN	EN	5	AS	1	260	080			00	25	S37433600	-37.726667	E144544100	144.911389	200505
AS83442	3	I21    ILS/DME RW21 (INADME)	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	I21    ILS/DME RW21 (INADME)	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	I21-A  ILS A RW21(NWA INA)	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	I21-A  ILS A RW21(NWA INA)	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	I21-B  ILS B RW21 (NWA INA)	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	I21-B  ILS B RW21 (NWA INA)	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	L21    LLZ/DME RW21 (INADME)	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	L21    LLZ/DME RW21 (INADME)	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	Q21    NDB/DME RW21 (NWADME)	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	Q21    NDB/DME RW21 (NWADME)	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T03    TACAN RW03	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T03    TACAN RW03	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T21-A  TACAN A RW21	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T21-A  TACAN A RW21	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T21-C  TACAN C RW21	1	3700	YSNW	NWA	3	AS	1	225	345			00	25	S34570016	-34.950044	E150315985	150.533292	200410
AS83442	3	T21-C  TACAN C RW21	2	4200	YSNW	NWA	3	AS	1	345	225			00	25	S34570016	-34.950044	E150315985	150.533292	200410
