ARPT_IDENT	PROC	TRM_IDENT	FDR_RTE_IDENT	SEQ_NBR	ICAO	WPT1_IDENT	WPT1_CTRY	WPT2_IDENT	WPT2_CTRY	ALT	MAG_CRS	DISTANCE	WPT1_WGS_LAT	WPT1_WGS_DLAT	WPT1_WGS_LONG	WPT1_WGS_DLONG	WPT2_WGS_LAT	WPT2_WGS_DLAT	WPT2_WGS_LONG	WPT2_WGS_DLONG	CYCLE_DATE
FM13386	3	G05    RNAV (GPS) RW05	LECWI	10	PTSA	LECWI	FM	BACAR	FM	02000	57.3	40.4	N05383667	5.643519	E163215148	163.364300	N05211521	5.354225	E162450914	162.752539	200311
FM13386	3	G23    RNAV (GPS) RW23	AMZAP	10	PTSA	AMZAP	FM	AYUGO	FM	02000	78.7	32.2	N05305947	5.516519	E162285683	162.482453	N05331266	5.553517	E163011093	163.019703	200311
FM13386	3	G23    RNAV (GPS) RW23	LECWI	10	PTSA	LECWI	FM	JODEP	FM	02000	55.4	13.9	N05383667	5.643519	E163215148	163.364300	N05321362	5.537117	E163092652	163.157367	200311
FM34101	3	G09    RNAV (GPS) RW09	ADUFO	10	PTPN	ADUFO	FM	LEVGY	FM	02000	305.1	13.8	N07143794	7.243872	E157462158	157.772661	N07053193	7.092203	E157564831	157.946753	200401
FM34101	3	G09    RNAV (GPS) RW09	AFOYU	10	PTPN	AFOYU	FM	IZOSO	FM	03700	289.0	39.7	N06392481	6.656892	E158350602	158.585006	N06562473	6.940203	E157590042	157.983450	200401
FM34101	3	G09    RNAV (GPS) RW09	AXTEN	10	PTPN	AXTEN	FM	IZOSO	FM	03700	273.4	42.0	N06491767	6.821575	E158404215	158.678375	N06562473	6.940203	E157590042	157.983450	200401
FM34101	3	G09    RNAV (GPS) RW09	BIRUQ	10	PTPN	BIRUQ	FM	POZVI	FM	02000	81.3	13.4	N07012269	7.022969	E157420324	157.700900	N07015997	7.033325	E157553424	157.926178	200401
FM34101	3	G09    RNAV (GPS) RW09	HAVNU	10	PTPN	HAVNU	FM	HUDFO	FM	03000	267.2	39.6	N07044042	7.077894	E158414474	158.695761	N07070454	7.117928	E158015501	158.031947	200401
FM34101	3	G27    RNAV (GPS) RW27	ADUFO	10	PTPN	ADUFO	FM	ODOBO	FM	03000	275.2	38.5	N07143794	7.243872	E157462158	157.772661	N07070579	7.118275	E158242434	158.406761	200401
FM34101	3	G27    RNAV (GPS) RW27	AFOYU	10	PTPN	AFOYU	FM	OSIPY	FM	02000	327.6	17.9	N06392481	6.656892	E158350602	158.585006	N06553444	6.926233	E158271156	158.453211	200401
FM34101	3	G27    RNAV (GPS) RW27	AXTEN	10	PTPN	AXTEN	FM	YEBFO	FM	02000	298.2	14.0	N06491767	6.821575	E158404215	158.678375	N06571456	6.954044	E158290765	158.485458	200401
FM34101	3	G27    RNAV (GPS) RW27	BIRUQ	10	PTPN	BIRUQ	FM	ODOBO	FM	03000	76.2	42.5	N07012269	7.022969	E157420324	157.700900	N07070579	7.118275	E158242434	158.406761	200401
FM34101	3	G27    RNAV (GPS) RW27	HAVNU	10	PTPN	HAVNU	FM	VOSFO	FM	02000	68.4	12.3	N07044042	7.077894	E158414474	158.695761	N07012489	7.023581	E158294993	158.497203	200401
FM34101	3	OGPSA  GPS-A(OVERLAY)	PNI	10	PTPN	PNI	FM	TRADD	FM	01400	68.9	10.4	N06581914	6.971982	E158110592	158.184978	N07010014	7.016707	E158211275	158.353542	200401
FM75079	3	G04    RNAV (GPS) RW04	MICNO	10	PTKK	MICNO	FM	CAVRI	FM	03000	71.0	35.0	N07252262	7.422950	E152203343	152.342619	N07163939	7.277608	E151462144	151.772622	200411
FM75079	3	G04    RNAV (GPS) RW04	WUMVE	10	PTKK	WUMVE	FM	COSLO	FM	03000	329.3	26.0	N07472098	7.789161	E151274532	151.462589	N07235290	7.398028	E151392183	151.656064	200411
FM75079	3	G22    GPS RW22	MICNO	10	PTKK	MICNO	FM	HOMQY	FM	03000	280.6	19.2	N07252262	7.422950	E152203343	152.342619	N07302853	7.507925	E152015591	152.032197	200411
FM75079	3	G22    GPS RW22	WUMVE	10	PTKK	WUMVE	FM	CEYJE	FM	03000	283.6	29.1	N07472098	7.789161	E151274532	151.462589	N07381710	7.638083	E151553578	151.926606	200411
FM84082	3	G07    RNAV (GPS) RW07	NIVZY	10	PTYA	NIVZY	FM	HASEN	FM	02000	68.2	40.1	N09453620	9.760056	E138311635	138.521208	N09312296	9.523044	E137531658	137.887939	200401
FM84082	3	G07    RNAV (GPS) RW07	USODY	10	PTYA	USODY	FM	IYADY	FM	02000	50.9	14.6	N09143017	9.241714	E137391552	137.654311	N09233145	9.392069	E137505302	137.848061	200311
FM84082	3	G25    RNAV (GPS) RW25	NIVZY	10	PTYA	NIVZY	FM	UGEVY	FM	02000	51.4	15.2	N09453620	9.760056	E138311635	138.521208	N09361842	9.605117	E138190284	138.317456	200401
FM84082	3	G25    RNAV (GPS) RW25	USODY	10	PTYA	USODY	FM	ZOFZO	FM	02000	68.2	39.4	N09143017	9.241714	E137391552	137.654311	N09282885	9.474681	E138163726	138.277017	200401
FM84082	3	Q07    NDB/DME RW07	YP	10	PTYA	YP	FM	RAZEL	FM	01700	77.4	11.4	N09290817	9.485603	E138044947	138.080408	N09265178	9.447717	E137533323	137.892564	200307
GL52085	3	G08T   RNAV (GPS) RW08T	MRTNN	10	BGTL	MRTNN	GL	CASBI	GL	04000	370.2	17.9	N76123900	76.210833	W068531020	-68.886167	N76252592	76.423867	W069453504	-69.759733	200412
GM02973	3	N28    NDB RW28	CHA	10	ETID	CHA	GM	HNU	GM	03000	16.0	15.1	N49551597	49.921103	E009022332	9.039811	N50094500	50.162500	E009091500	9.154167	200505
GM02973	3	N28    NDB RW28	GED	10	ETID	GED	GM	HNU	GM	03000	14.7	15.4	N50244301	50.411947	E009145699	9.249164	N50094500	50.162500	E009091500	9.154167	200505
GM02973	3	N28    NDB RW28	MTR	10	ETID	MTR	GM	HNU	GM	03000	299.2	13.6	N50163459	50.276275	E008505505	8.848625	N50094500	50.162500	E009091500	9.154167	200505
GM02973	3	N28    NDB RW28	PSA	10	ETID	PSA	GM	HNU	GM	03000	336.4	19.5	N49514407	49.862242	E009205397	9.348325	N50094500	50.162500	E009091500	9.154167	200505
GM10062	3	I25-N  NDB ILS RW25	DKB	10	ETHN	DKB	GM	NSN	GM	04000	323.7	18.5	N49083391	49.142753	E010141790	10.238306	N49234140	49.394833	E009575400	9.965000	200604
GM10062	3	I25-N  NDB ILS RW25	KNG	10	ETHN	KNG	GM	NSN	GM	04000	301.6	40.6	N49454400	49.762222	E009053000	9.091667	N49234140	49.394833	E009575400	9.965000	200604
GM10062	3	I255-2 COPTER ILS 02 255	DKB	10	ETHN	DKB	GM	NSN	GM	04000	323.7	18.5	N49083391	49.142753	E010141790	10.238306	N49234140	49.394833	E009575400	9.965000	200604
GM10062	3	I255-2 COPTER ILS 02 255	KONIG	10	ETHN	KNG	GM	NSN	GM	04000	301.6	40.6	N49454400	49.762222	E009053000	9.091667	N49234140	49.394833	E009575400	9.965000	200604
GM10062	3	N25    NDB RW25	DKB	10	ETHN	DKB	GM	NSN	GM	04000	323.7	18.5	N49083391	49.142753	E010141790	10.238306	N49234140	49.394833	E009575400	9.965000	200108
GM10062	3	N25    NDB RW25	KNG	10	ETHN	KNG	GM	NSN	GM	04000	301.6	40.6	N49454400	49.762222	E009053000	9.091667	N49234140	49.394833	E009575400	9.965000	200502
GM10062	3	N260   COPTER NDB 260	DKB	10	ETHN	DKB	GM	NSN	GM	04000	323.7	18.5	N49083391	49.142753	E010141790	10.238306	N49234140	49.394833	E009575400	9.965000	200605
GM10062	3	N260   COPTER NDB 260	KNG	10	ETHN	KNG	GM	NSN	GM	04000	122.0	40.6	N49454400	49.762222	E009053000	9.091667	N49234140	49.394833	E009575400	9.965000	200605
GM23911	3	T03    TACAN RW03	GBL	10	ETSL	GBL	GM	LCH99	GM		167.0	90.0	N49383661	49.643503	E009570060	9.950167	N48112361	48.189892	E010290641	10.485114	200608
GM23911	3	T03    TACAN RW03	IGL	10	ETSL	IGL	GM	LCH99	GM		232.0	52.0	N48430420	48.717833	E011341140	11.569833	N48112361	48.189892	E010290641	10.485114	200608
GM23911	3	T03    TACAN RW03	NEU	10	ETSL	NEU	GM	LCH99	GM		223.0	43.0	N48424500	48.712500	E011123960	11.211000	N48112361	48.189892	E010290641	10.485114	200608
GM23911	3	T21    TACAN RW21	GBL	10	ETSL	GBL	GM	LCH97	GM		157.0	80.0	N49383661	49.643503	E009570060	9.950167	N48242466	48.406851	E010401655	10.671264	200608
GM23911	3	T21    TACAN RW21	IGL	10	ETSL	IGL	GM	LCH97	GM		243.0	40.0	N48430420	48.717833	E011341140	11.569833	N48242466	48.406851	E010401655	10.671264	200608
GM23911	3	T21    TACAN RW21	NEU	10	ETSL	NEU	GM	LCH97	GM		230.0	28.0	N48424500	48.712500	E011123960	11.211000	N48242466	48.406851	E010401655	10.671264	200608
GM29555	3	I27-1  ILS 1 RW27	MAS	10	ETNG	MAS	NL	GIX21	GM		25.6	38.7	N50581899	50.971942	E005573754	5.960428	N51332845	51.557902	E006232900	6.391389	200601
GM29555	3	I27-1  ILS 1 RW27	NOR	10	ETNG	NOR	GM	GIX21	GM		346.3	44.5	N50502640	50.840667	E006413900	6.694167	N51332845	51.557902	E006232900	6.391389	200601
GM29555	3	I27-1  ILS 1 RW27	RKN	10	ETNG	RKN	NL	GIX21	GM		21.9	37.2	N52075951	52.133197	E006454996	6.763878	N51332845	51.557902	E006232900	6.391389	200601
GM29555	3	T09    TACAN RW09	MAS	10	ETNG	MAS	NL	GIX21	GM		26.0	40.0	N50581899	50.971942	E005573754	5.960428	N51332845	51.557902	E006232900	6.391389	200605
GM29555	3	T09    TACAN RW09	NOR	10	ETNG	NOR	GM	GIX21	GM		348.0	47.0	N50502640	50.840667	E006413900	6.694167	N51332845	51.557902	E006232900	6.391389	200605
GM29555	3	T09    TACAN RW09	RKN	10	ETNG	RKN	NL	GIX21	GM		207.0	37.0	N52075951	52.133197	E006454996	6.763878	N51332845	51.557902	E006232900	6.391389	200605
GM29555	3	T27    TACAN RW27	MAS	10	ETNG	MAS	NL	GIX21	GM		25.6	38.7	N50581899	50.971942	E005573754	5.960428	N51332845	51.557902	E006232900	6.391389	200601
GM29555	3	T27    TACAN RW27	NOR	10	ETNG	NOR	GM	GIX21	GM		346.3	44.5	N50502640	50.840667	E006413900	6.694167	N51332845	51.557902	E006232900	6.391389	200601
GM29555	3	T27    TACAN RW27	RKN	10	ETNG	RKN	NL	GIX21	GM		21.9	37.2	N52075951	52.133197	E006454996	6.763878	N51332845	51.557902	E006232900	6.391389	200601
GM34188	3	T03    TACAN RW03	GBL	10	ETSB	GBL	GM	BUGAL	GM		295.1	102.8	N49383661	49.643503	E009570060	9.950167	N50222400	50.373333	E007324140	7.544833	200412
GM34188	3	T03    TACAN RW03	NOR	10	ETSB	NOR	GM	BUGAL	GM		311.5	42.9	N50502640	50.840667	E006413900	6.694167	N50222400	50.373333	E007324140	7.544833	200412
GM34188	3	T03    TACAN RW03	RMS	10	ETSB	RMS	GM	BUGAL	GM		357.9	56.4	N49260503	49.434731	E007350833	7.585647	N50222400	50.373333	E007324140	7.544833	200412
GM34188	3	T03    TACAN RW03	SPA	10	ETSB	SPA	GM	BUGAL	GM		53.5	40.3	N49584438	49.978994	E006415171	6.697697	N50222400	50.373333	E007324140	7.544833	200412
GM34188	3	T21    TACAN RW21	GBL	10	ETSB	GBL	GM	BUGAL	GM		300.0	102.8	N49383661	49.643503	E009570060	9.950167	N50222400	50.373333	E007324140	7.544833	200610
GM34188	3	T21    TACAN RW21	NOR	10	ETSB	NOR	GM	BUGAL	GM		131.0	42.9	N50502640	50.840667	E006413900	6.694167	N50222400	50.373333	E007324140	7.544833	200610
GM34188	3	T21    TACAN RW21	RMS	10	ETSB	RMS	GM	BUGAL	GM		4.0	56.4	N49260503	49.434731	E007350833	7.585647	N50222400	50.373333	E007324140	7.544833	200610
GM34188	3	T21    TACAN RW21	SPA	10	ETSB	SPA	GM	BUGAL	GM		57.0	40.3	N49584438	49.978994	E006415171	6.697697	N50222400	50.373333	E007324140	7.544833	200610
GM40032	3	N290   COPTER NDB 290	GED	10	ETHF	GED	GM	FTZ	GM	05000	9.0	41.0	N50244301	50.411947	E009145699	9.249164	N51050333	51.084258	E009245488	9.415244	200608
GM40032	3	N290   COPTER NDB 290	GIN	10	ETHF	GIN	GM	FTZ	GM	05000	39.0	35.0	N50380804	50.635567	E008490955	8.819319	N51050333	51.084258	E009245488	9.415244	200608
GM40032	3	N290   COPTER NDB 290	KSL	10	ETHF	KSL	GM	FTZ	GM	05000	184.0	23.0	N51275343	51.464842	E009272663	9.457397	N51050333	51.084258	E009245488	9.415244	200608
GM40032	3	N290   COPTER NDB 290	LAU	10	ETHF	LAU	GM	FTZ	GM	05000	235.0	13.0	N51121554	51.204317	E009412756	9.690989	N51050333	51.084258	E009245488	9.415244	200608
GM40032	3	N290   COPTER NDB 290	WRB	10	ETHF	WRB	GM	FTZ	GM	05000	155.0	28.0	N51302051	51.505697	E009063929	9.110914	N51050333	51.084258	E009245488	9.415244	200608
GM43621	3	I25    ILS RW25	MTR	10	ETOU	MTR	GM	FODMA	GM	03000	45.0	10.0	N50163459	50.276275	E008505505	8.848625	N50093671	50.160197	E008394535	8.662597	200512
GM43621	3	L25    LOC/DME RW25	MTR	10	ETOU	MTR	GM	FODMA	GM	03000	45.0	10.0	N50163459	50.276275	E008505505	8.848625	N50093671	50.160197	E008394535	8.662597	200512
GM43621	3	N25    NDB/VOR RW25	FUL	10	ETOU	FUL	GM	GED	GM	05400	50.9	16.4	N50353284	50.592456	E009341981	9.572169	N50244301	50.411947	E009145699	9.249164	200504
GM43621	3	N25    NDB/VOR RW25	FUL	20	ETOU	GED	GM	MTR	GM	04000	63.3	17.4	N50244301	50.411947	E009145699	9.249164	N50163459	50.276275	E008505505	8.848625	200504
GM43621	3	N25    NDB/VOR RW25	GIN	10	ETOU	GIN	GM	MTR	GM	04500	356.2	21.6	N50380804	50.635567	E008490955	8.819319	N50163459	50.276275	E008505505	8.848625	200504
GM43621	3	N25    NDB/VOR RW25	PSA	10	ETOU	PSA	GM	GED	GM	05500	352.4	33.2	N49514407	49.862242	E009205397	9.348325	N50244301	50.411947	E009145699	9.249164	200504
GM43621	3	N25    NDB/VOR RW25	PSA	20	ETOU	GED	GM	MTR	GM	04000	63.3	17.4	N50244301	50.411947	E009145699	9.249164	N50163459	50.276275	E008505505	8.848625	200504
GM43621	3	N25    NDB/VOR RW25	TAU	10	ETOU	TAU	GM	MTR	GM	04400	85.7	26.4	N50150166	50.250461	E008094506	8.162517	N50163459	50.276275	E008505505	8.848625	200504
GM43621	3	T25    TACAN RW25	ROKIM	10	ETOU	ROKIM	GM	TAU	GM	05000	15.4	15.5	N50000700	50.001944	E008030400	8.051111	N50150166	50.250461	E008094506	8.162517	200509
GM43621	3	T25    TACAN RW25	ROKIM	20	ETOU	TAU	GM	METRO	GM	05000	85.7	26.4	N50150166	50.250461	E008094506	8.162517	N50163459	50.276275	E008505505	8.848625	200509
GM43621	3	T25    TACAN RW25	ROLIS	10	ETOU	ROLIS	GM	TAU	GM	05000	309.9	17.0	N50260600	50.435000	E007493120	7.825333	N50150166	50.250461	E008094506	8.162517	200509
GM43621	3	T25    TACAN RW25	ROLIS	20	ETOU	TAU	GM	METRO	GM	05000	85.7	26.4	N50150166	50.250461	E008094506	8.162517	N50163459	50.276275	E008505505	8.848625	200509
GM68553	3	FNDBA  NDB/VOR-A	BAY	10	ETIC	BAY	GM	WALDE	GM	04300	300.3	14.1	N49590655	49.985153	E011381201	11.636669	N49514560	49.862667	E011564980	11.947167	200601
GM68553	3	N178   COPTER NDB/VOR 178	BAY	10	ETIC	BAY	GM	WALDE	GM	04300	300.3	14.1	N49590655	49.985153	E011381201	11.636669	N49514560	49.862667	E011564980	11.947167	200413
GM68553	3	T32    TACAN RW32	BAY	10	ETIC	BAY	GM	WALDE	GM	04300	300.3	14.1	N49590655	49.985153	E011381201	11.636669	N49514560	49.862667	E011564980	11.947167	200603
GM68553	3	T32    TACAN RW32	BAY	20	ETIC	WALDE	GM	GRF	GM	04300	0.2	10.3	N49514560	49.862667	E011564980	11.947167	N49412860	49.691278	E011561788	11.938300	200603
GM68553	3	T32    TACAN RW32	BAY	30	ETIC	GRF	GM	GRF04	GM	03000	293.0	4.0	N49412860	49.691278	E011561788	11.938300	N49395858	49.666271	E012020063	12.033509	200603
GM68553	3	T32    TACAN RW32	GRF	10	ETIC	GRF	GM	GRF04	GM	03000	293.0	4.0	N49412860	49.691278	E011561788	11.938300	N49395858	49.666271	E012020063	12.033509	200603
GM71150	3	T26    TACAN RW26	MAVSE	10	ETEU	MAVSE	GM	GIPVE	GM	05000	250.0	4.2	N49440936	49.735933	E010220381	10.367725	N49424874	49.713539	E010155688	10.265800	200605
GM71150	3	T26    TACAN RW26	WUR	10	ETEU	WUR	GM	GIPVE	GM	05000	91.0	12.4	N49430311	49.717531	E009564920	9.947000	N49424874	49.713539	E010155688	10.265800	200605
GM71150	3	V26    VOR RW26	ERMUT	10	ETEU	ERMUT	GM	KTG	GM	05000	210.0	11.5	N49543500	49.909722	E010215100	10.364167	N49444520	49.745889	E010124910	10.213639	200605
GM71150	3	V26    VOR RW26	TAKUT	10	ETEU	TAKUT	GM	KTG	GM	05000	5.0	25.0	N49223400	49.376111	E010071500	10.120833	N49444520	49.745889	E010124910	10.213639	200605
GM71150	3	V26    VOR RW26	WUR	10	ETEU	WUR	GM	KTG	GM	05000	81.0	10.5	N49430311	49.717531	E009564920	9.947000	N49444520	49.745889	E010124910	10.213639	200605
GM73322	3	N05    NDB RW05	HDL	10	ETOR	HDL	GM	HDM	GM	03500	317.0	12.0	N49230966	49.386017	E008354835	8.596764	N49335627	49.565631	E008274971	8.463808	200607
GM73322	3	N05    NDB RW05	NEKOM	10	ETOR	NEKOM	GM	HDM	GM	03500	312.0	17.9	N49201222	49.336728	E008435847	8.732908	N49335627	49.565631	E008274971	8.463808	200607
GM73322	3	N05    NDB RW05	RID	10	ETOR	RID	GM	HDM	GM	03500	12.4	13.3	N49465409	49.781692	E008322935	8.541486	N49335627	49.565631	E008274971	8.463808	200607
GM73322	3	N05    NDB RW05	WUR	10	ETOR	WUR	GM	HDM	GM	04000	261.0	61.8	N49430311	49.717531	E009564920	9.947000	N49335627	49.565631	E008274971	8.463808	200607
GM73322	3	V05    VOR NDB RW05	HDL	10	ETOR	HDL	GM	ELLER	GM	02000	314.0	11.7	N49230966	49.386017	E008354835	8.596764	N49305122	49.514229	E008223221	8.375613	200603
GM73322	3	V05    VOR NDB RW05	HDM	10	ETOR	HDM	GM	ELLER	GM	02000	230.0	4.7	N49335627	49.565631	E008274971	8.463808	N49305122	49.514229	E008223221	8.375613	200603
GM73322	3	V05    VOR NDB RW05	NEKOM	10	ETOR	NEKOM	GM	ELLER	GM	03400	309.0	17.7	N49201222	49.336728	E008435847	8.732908	N49305122	49.514229	E008223221	8.375613	200607
GM73322	3	V05    VOR NDB RW05	RID	10	ETOR	RID	GM	ELLER	GM	02000	21.2	17.3	N49465409	49.781692	E008322935	8.541486	N49305122	49.514229	E008223221	8.375613	200603
GM73322	3	V05    VOR NDB RW05	WUR	10	ETOR	WUR	GM	ELLER	GM	04000	260.0	62.4	N49430311	49.717531	E009564920	9.947000	N49305122	49.514229	E008223221	8.375613	200603
GM73322	3	V23    VOR RW23	FFM	10	ETOR	FFM	GM	HDM	GM	04000	196.0	30.1	N50031347	50.053742	E008381353	8.637092	N49335627	49.565631	E008274971	8.463808	200603
GM73322	3	V23    VOR RW23	HDL	10	ETOR	HDL	GM	HDM	GM	03500	336.0	12.0	N49230966	49.386017	E008354835	8.596764	N49335627	49.565631	E008274971	8.463808	200603
GM73322	3	V23    VOR RW23	KNG	10	ETOR	KNG	GM	HDM	GM	04700	246.0	27.2	N49454400	49.762222	E009053000	9.091667	N49335627	49.565631	E008274971	8.463808	200603
GM73322	3	V23    VOR RW23	NEKOM	10	ETOR	NEKOM	GM	HDM	GM	03500	325.0	17.4	N49201222	49.336728	E008435847	8.732908	N49335627	49.565631	E008274971	8.463808	200607
GM73322	3	V23    VOR RW23	RID	10	ETOR	RID	GM	HDM	GM	03500	12.4	13.3	N49465409	49.781692	E008322935	8.541486	N49335627	49.565631	E008274971	8.463808	200603
GM73322	3	V23    VOR RW23	WUR	10	ETOR	WUR	GM	HDM	GM	04000	263.0	58.6	N49430311	49.717531	E009564920	9.947000	N49335627	49.565631	E008274971	8.463808	200603
GM81365	3	I25L   NDB/ILS RW25L	ALB	10	ETSI	ALB	GM	IGLNB	GM		152.0	33.0	N49125174	49.214372	E011131717	11.221436	N48441620	48.737833	E011384080	11.644667	200604
GM81365	3	I25L   NDB/ILS RW25L	MIQ	10	ETSI	MIQ	GM	IGLNB	GM		12.0	10.0	N48341281	48.570225	E011355101	11.597503	N48441620	48.737833	E011384080	11.644667	200604
GM81365	3	I25L   NDB/ILS RW25L	WLD	10	ETSI	WLD	GM	IGLNB	GM		67.0	23.0	N48344591	48.579419	E011074579	11.129386	N48441620	48.737833	E011384080	11.644667	200604
GM85555	3	T10    TACAN RW10	LWD	10	ETNJ	LWD	NL	WTM14	GM		78.1	87.4	N53132500	53.223611	E005450700	5.751944	N53342645	53.574014	E008065525	8.115347	200512
GM85555	3	T10    TACAN RW10	SWG	10	ETNJ	SWG	GM	WTM14	GM		42.5	72.1	N54271320	54.453667	E009300540	9.501500	N53342645	53.574014	E008065525	8.115347	200512
GM85555	3	T28    TACAN RW28	LWD	10	ETNJ	LWD	NL	WTM12	GM		71.8	83.7	N53132500	53.223611	E005450700	5.751944	N53422594	53.707206	E007562991	7.941642	200512
GM85555	3	T28    TACAN RW28	SWG	10	ETNJ	SWG	GM	WTM12	GM		50.5	71.0	N54271320	54.453667	E009300540	9.501500	N53422594	53.707206	E007562991	7.941642	200512
GM90728	3	I26    ILS RW26	SWG	10	ETMN	SWG	GM	NDONB	GM		30.8	47.1	N54271320	54.453667	E009300540	9.501500	N53470660	53.785167	E008482220	8.806167	200407
GM90728	3	I26    ILS RW26	WTM	10	ETMN	WTM	GM	NDONB	GM		69.5	41.0	N53331560	53.554333	E007433060	7.725167	N53470660	53.785167	E008482220	8.806167	200407
GQ89876	3	G06L-Y RNAV (GPS) Y RW06L	ASADE	10	PGUM	ASADE	GQ	BURLE	GQ	03000	337.0	28.6	N12473540	12.793167	E144502414	144.840039	N13142405	13.240014	E144395673	144.665758	200610
GQ89876	3	G06L-Y RNAV (GPS) Y RW06L	UNZ	10	PGUM	UNZ	GQ	OBALE	GQ	03000	243.0	9.0	N13271620	13.454500	E144440000	144.733333	N13232996	13.391656	E144353643	144.593453	200610
GQ89876	3	G06L-Y RNAV (GPS) Y RW06L	WUVEN	10	PGUM	WUVEN	GQ	RASPE	GQ	03000	166.0	35.9	N14032227	14.056186	E144255751	144.432642	N13280308	13.467522	E144332605	144.557236	200610
GQ89876	3	G06R   RNAV (GPS) RW06R	ASADE	10	PGUM	ASADE	GQ	BURLE	GQ	03000	337.4	28.6	N12473540	12.793167	E144502414	144.840039	N13142405	13.240014	E144395673	144.665758	200409
GQ89876	3	G06R   RNAV (GPS) RW06R	PULEE	10	PGUM	PULEE	GQ	DALPE	GQ	03000	282.8	32.6	N13312505	13.523625	E144030983	144.052731	N13232367	13.389908	E144353943	144.594286	200409
GQ89876	3	G06R   RNAV (GPS) RW06R	UNZ	10	PGUM	UNZ	GQ	DALPE	GQ	03000	62.6	9.0	N13271620	13.454500	E144440000	144.733333	N13232367	13.389908	E144353943	144.594286	200503
GQ89876	3	G06R   RNAV (GPS) RW06R	WUVEN	10	PGUM	WUVEN	GQ	RASPE	GQ	03000	347.1	35.9	N14032227	14.056186	E144255751	144.432642	N13280308	13.467522	E144332605	144.557236	200409
GQ89876	3	G24L-Y RNAV (GPS) Y RW24L	CULPS	10	PGUM	CULPS	GQ	CADUK	GQ	03000	186.0	16.5	N13595162	13.997672	E144572902	144.958061	N13432683	13.724119	E144551531	144.920919	200610
GQ89876	3	G24L-Y RNAV (GPS) Y RW24L	GUMGE	10	PGUM	GUMGE	GQ	SIDPE	GQ	03000	336.0	26.5	N13050748	13.085411	E145115211	145.197808	N13294768	13.496578	E145014609	145.029469	200610
GQ89876	3	G24L-Y RNAV (GPS) Y RW24L	UNZ	10	PGUM	UNZ	GQ	CIBOL	GQ	03000	63.0	16.8	N13271620	13.454500	E144440000	144.733333	N13342075	13.572431	E144593591	144.993308	200610
GQ89876	3	G24R-Y RNAV (GPS) Y RW24R	CULPS	10	PGUM	CULPS	GQ	HAGIX	GQ	03000	185.0	16.3	N13595162	13.997672	E144572902	144.958061	N13433835	13.727319	E144552415	144.923375	200610
GQ89876	3	G24R-Y RNAV (GPS) Y RW24R	GUMGE	10	PGUM	GUMGE	GQ	FAPAM	GQ	03000	337.0	21.6	N13050748	13.085411	E145115211	145.197808	N13252602	13.423894	E145040484	145.068011	200610
GQ89876	3	G24R-Y RNAV (GPS) Y RW24R	UNZ	10	PGUM	UNZ	GQ	WABOX	GQ	03000	63.0	17.0	N13271620	13.454500	E144440000	144.733333	N13343223	13.575619	E144594466	144.995739	200610
GQ89876	3	I06L   ILS RW06L	UNZ	10	PGUM	UNZ	GQ	OBALE	GQ	03000	63.4	9.0	N13271620	13.454500	E144440000	144.733333	N13232996	13.391656	E144353643	144.593453	200305
GQ89876	3	L06L   LOCDME RW06L	UNZ	10	PGUM	UNZ	GQ	OBALE	GQ	03000	63.4	9.0	N13271620	13.454500	E144440000	144.733333	N13232996	13.391656	E144353643	144.593453	200601
GR06352	3	EVOR   VORDME	KRK01	10	LGKR	KRK01	GR	HOTEL	GR	04000	43.0	21.9	N39190033	39.316758	E019150024	19.250066	N39341800	39.571667	E019352100	19.589167	200003
GR06352	3	EVOR   VORDME	KRK34	10	LGKR	KRK34	GR	HOTEL	GR	04000	319.7	11.6	N39433329	39.725914	E019261064	19.436289	N39341800	39.571667	E019352100	19.589167	200003
GR37164	3	T36    TACAN RW36	TGR	10	LGEL	TGR	GR	ELF	GR	07000	350.2	17.2	N38210043	38.350120	E023310373	23.517703	N38035441	38.065115	E023333174	23.558817	200108
GR37164	3	T36    TACAN RW36	TGR	20	LGEL	ELF	GR	ELF14	GR	07000	25.0	14.0	N38035441	38.065115	E023333174	23.558817	N37513300	37.859167	E023250897	23.419159	200108
GR76709	3	T11    TACAN RW11	IRA	10	LGSA	IRA	GR	SUD90	GR	03500	281.0	58.9	N35202700	35.340833	E025110700	25.185278	N35343737	35.577046	E024010616	24.018379	200604
GR76709	3	T11    TACAN RW11	SUD	10	LGSA	SUD	GR	SUD12	GR	03500	4.6	12.5	N35311926	35.522016	E024102787	24.174407	N35434286	35.728571	E024123218	24.208938	200604
IC03846	3	L13    LLZ/DME RW13	EL	10	BIRK	EL	IC	RK	IC	02500	319.0	8.0	N64045200	64.081111	W021461500	-21.770833	N64090500	64.151389	W022014400	-22.028889	200404
IC03846	3	Q13    NDBDME RW13	EL	10	BIRK	EL	IC	RK	IC	02500	319.0	8.0	N64045200	64.081111	W021461500	-21.770833	N64090500	64.151389	W022014400	-22.028889	200413
IC21133	3	I04    ILS RW04	BAULA	10	BIEG	BAULA	IC	EGILL	IC	05000	19.0	6.0	N64562200	64.939444	W014413500	-14.693056	N65020500	65.034721	W014404600	-14.679444	200609
IC21133	3	I04    ILS RW04	BRUSI	10	BIEG	BRUSI	IC	EGILL	IC	05000	109.0	27.0	N65044400	65.078889	W015435200	-15.731111	N65020500	65.034721	W014404600	-14.679444	200609
